objid,ra,dec,class
1237661949721706708,194.3957,12.199617,1
1237666209802485923,312.89697,1.8513226,2
1237657878076064133,117.18454,23.949511,0
1237674650996834485,167.12646,0.57642248,0
1237655494909690686,212.224,-2.0435931,2
1237661817098403957,195.50641,12.342931,1
1237655499210490173,224.66026,-1.5714395,1
1237654398081040516,178.0285,63.746511,0
1237662197751284236,237.86191,6.423861,0
1237678619544911884,313.27527,2.0490875,2
1237661387606589497,219.76662,52.643392,0
1237658200201691353,135.68149,37.819199,0
1237666214612041781,19.637443,26.23458,2
1237654606396915931,154.23415,5.0342568,1
1237655691939742325,220.99892,-2.3712627,1
1237654605859979558,154.03877,4.6781682,1
1237655692475105510,217.50673,-1.9031678,1
1237655106760540241,156.65232,55.530178,0
1237667782279299137,140.376,16.17861,0
1237655691402936870,221.13447,-2.7909831,1
1237657873255366798,141.29793,39.983021,0
1237651822715666496,230.40238,3.7084335,0
1237648721753997595,148.97539,0.33293438,1
1237661064406958258,128.47462,6.4132431,1
1237667254539649179,151.49252,25.978736,0
1237661949722034273,195.12097,12.17835,1
1237664285096608069,129.50834,7.5974832,0
1237657613413318797,178.34982,58.527343,0
1237680070712229960,19.946464,24.664498,2
1237661063870283889,128.923,6.1614977,1
1237654398617649289,176.73993,64.132314,0
1237648720696312065,185.53436,-0.6123968,0
1237674648849219774,166.95475,-1.2085182,0
1237661386538876993,236.03835,44.001397,0
1237658204500721814,149.44086,44.104963,0
1237661064943502445,127.61209,6.799862,1
1237670961631592946,47.84799,41.360284,2
1237650795147231560,148.41438,-0.72075858,0
1237654604248121730,151.29287,3.2065842,1
1237648721754456209,149.89834,0.34545889,1
1237662529530953887,217.99134,12.289491,0
1237658302207819819,171.46304,58.246287,2
1237674478661009421,221.68944,62.884484,0
1237654400763494598,167.46468,64.912136,0
1237648721781260649,211.17912,0.26506175,0
1237651540330283217,225.06042,63.010066,0
1237655742410260574,229.5335,4.1507594,0
1237660669807886558,132.07531,7.3724542,1
1237673808121102606,128.13174,21.25963,0
1237651249885216988,169.08472,63.122117,0
1237667536383246706,120.03255,9.9198844,0
1237662504827945174,233.51025,39.141894,1
1237662199900078645,241.23934,7.6605737,0
1237661064943763813,128.20396,6.7930386,1
1237661387083022447,251.07609,32.217046,0
1237662199363141891,240.89135,7.1080006,0
1237654606397243472,154.87725,5.0113762,1
1237654604251201700,158.32325,3.5581328,1
1237660613436440639,169.09731,9.107812,2
1237651822170407283,211.17229,4.199404,0
1237648722827215020,147.70917,1.148224,1
1237658493884629122,167.60123,10.405458,2
1237671992410046533,201.10742,12.404112,0
1237666214074712156,19.88497,25.200435,2
1237651755072684144,153.98201,2.9997442,1
1237650796219924743,145.97523,0.10664574,1
1237662636368724243,224.61374,11.031155,0
1237648720697753750,188.85532,-0.61493507,0
1237661064404598826,123.03156,5.3947676,0
1237654604254740535,166.4186,3.8858582,0
1237651249899765779,233.06623,53.904565,0
1237661068701467144,127.37859,7.4023929,1
1237671956976500868,199.78799,13.133517,0
1237658303818104846,169.37815,59.472785,2
1237651752385708168,148.03551,0.929627,1
1237671125368242526,127.9847,10.727901,0
1237674604291293303,215.88423,-1.2325209,1
1237666209802748285,313.49809,1.4826492,2
1237661388139331763,205.08931,56.72203,0
1237650796220383236,146.94386,0.03916853,2
1237666091130421375,18.288328,26.272385,2
1237680309625880677,19.481923,30.515684,2
1237661068699304516,122.5592,6.4191025,1
1237648720142729338,147.43112,-0.86728318,1
1237661387608490152,225.66122,50.256674,0
1237654400229769307,184.62592,65.516518,0
1237654880199705053,213.87634,4.1832088,0
1237661068699959948,124.07239,6.7497226,1
1237654604784468107,150.00083,3.4760012,1
1237658200203132936,139.08563,39.569512,0
1237655692477726927,223.63592,-1.9447829,0
1237666210875900631,312.663,2.9273495,2
1237674369682637013,129.86972,21.234671,0
1237661817098600591,195.96352,12.384428,1
1237648720173138246,216.94465,-1.0324804,2
1237654875357708291,171.14954,63.767858,0
1237655692476940435,221.81461,-1.8100706,0
1237666275277668487,26.279272,23.61796,0
1237662198284550320,229.74005,8.2890834,0
1237648721756029043,153.52397,0.27321095,1
1237657627897495878,124.55694,31.047998,0
1237661416595390555,186.84071,56.662941,0
1237650795146117231,145.75413,-0.75339419,1
1237654400237043868,220.38892,60.883335,0
1237660612899831904,169.7512,8.60419,2
1237674650460815522,169.17645,0.09925787,0
1237654400774045815,221.41653,60.940599,0
1237660413184377053,132.24376,6.9363419,1
1237651801770295403,148.39516,0.59630101,1
1237671956439826558,199.51697,12.564532,0
1237666090593484807,18.820389,26.023215,2
1237654606396719325,153.70129,4.9889914,0
1237655691941576901,225.15519,-2.2075361,1
1237659324422422902,252.454,32.159324,0
1237657878614770170,120.0621,27.343385,0
1237657874332582047,150.13648,44.556648,0
1237657627893170648,116.69413,23.990137,0
1237661064942584523,125.55648,6.3979552,1
1237648720681500904,151.78794,-0.58151894,1
1237671767461986428,228.97136,57.236202,0
1237655499206754565,216.11359,-1.8028746,1
1237654398615879941,167.61579,63.171638,0
1237666210338635933,311.6789,3.0527733,2
1237651822718288045,236.28949,3.328871,0
1237651538182799576,222.90143,61.609422,0
1237650795682791924,145.33158,-0.35072129,1
1237661387621073514,253.57601,30.409897,0
1237661949189488750,205.12244,11.271894,0
1237674654753096986,216.23381,-2.6702341,2
1237654608530964672,183.08789,63.859933,0
1237662635834409156,230.40783,9.7509712,0
1237659163343257730,228.88559,49.25708,0
1237668348685517798,243.84401,8.4263135,0
1237667109574344971,126.25963,19.347902,0
1237651801769967640,147.65394,0.52316504,2
1237648720144367860,151.2199,-0.92511352,1
1237648720145350953,153.44865,-0.97355542,1
1237661121850507442,47.940855,41.762639,2
1237654875357315085,169.09478,63.685827,0
1237662503754793299,234.33422,37.758289,2
1237666275811983373,19.951722,24.785679,2
1237661417675686107,213.22658,54.236349,0
1237654606396981410,154.3734,4.9393732,1
1237667731805175885,122.51942,11.535311,0
1237654400237830272,223.40109,59.780768,0
1237662533287084711,238.63118,8.3499504,0
1237661418212884647,214.84737,54.367158,0
1237662504291532815,234.2454,38.18885,1
1237655109447712943,166.7994,59.601503,2
1237651252040827175,211.1702,63.45161,0
1237655106764079142,170.74249,58.135704,2
1237654610141249546,180.94276,64.945566,0
1237654609605165122,185.38861,64.649413,0
1237648702984421747,224.45068,-1.0920782,0
1237651251511886078,238.48003,52.272963,0
1237661818172145687,195.49088,13.289207,1
1237661465985024220,233.38405,37.36248,1
1237655107300884707,170.34452,58.412495,2
1237654399160221885,206.06309,63.036981,0
1237660563506069781,121.05776,26.643994,0
1237654342253478028,209.78388,61.659455,0
1237657610730012811,182.97944,56.550066,0
1237662473152036970,231.24242,38.578965,1
1237655499743953227,216.90021,-1.4108888,1
1237655498135175191,221.02121,-2.6493833,1
1237658493885153349,168.88914,10.490384,2
1237660413726097720,143.31378,8.6572802,0
1237662198814801957,214.62734,10.581356,0
1237662637977305188,220.16314,13.114256,0
1237651066276872457,171.33427,64.189343,0
1237651800697209366,149.95408,-0.25472077,1
1237671262811914288,139.0951,13.474759,0
1237668572544041890,252.67982,12.245325,2
1237660670350852350,145.95689,9.9002765,0
1237661064405582341,125.31095,5.7920284,1
1237668705156597832,263.51627,7.051521,2
1237678619544650133,312.79575,2.0008437,2
1237654604249301330,153.99764,3.3683948,1
1237662636911231359,237.45929,9.182708,0
1237662529532133657,220.7822,12.01162,0
1237655693548388364,216.43831,-1.169862,1
1237666215688208396,19.343525,31.811838,2
1237674603754423103,215.60647,-1.7456539,2
1237655499206754572,216.11642,-1.82326,1
1237655692475171129,217.77789,-1.9457707,1
1237657611803230390,180.56377,57.381902,0
1237666090051764503,17.968749,15.080447,0
1237674601605824927,212.59485,-1.4722878,1
1237654400229900324,185.08886,65.494986,0
1237661065479848563,126.37569,6.988469,1
1237661068163089330,124.08887,6.2726727,0
1237662530064809994,211.08677,13.724721,0
1237648702972887155,198.03617,-1.1194954,0
1237666215684931695,18.370961,24.504718,2
1237666211413229786,313.77583,2.7071763,2
1237655742404559258,216.52485,5.2073968,0
1237661068699566721,123.18887,6.5462094,1
1237661064409317636,133.8213,7.3926082,1
1237661064404599372,123.09435,5.438706,1
1237666209802158292,312.24474,2.1791576,2
1237661948648226868,194.88066,11.454241,1
1237660412646064381,129.03058,5.8893102,1
1237655693014729098,223.92217,-1.3161236,1
1237661949721706666,194.36229,12.270399,1
1237655692475105312,217.5461,-2.083783,1
1237659162280263694,251.49517,31.538503,0
1237648722847727652,194.5761,1.103848,0
1237674655827231091,217.47959,-2.3465816,1
1237662503753416833,230.97454,39.457357,1
1237661465983844525,230.36168,38.821786,1
1237662473689956731,234.09162,37.62857,1
1237654605861028024,156.46936,4.6637746,1
1237655498668442170,212.79795,-2.2950192,1
1237667730732613801,125.46139,11.666081,0
1237661065478078800,122.40726,6.0458921,1
1237658203955265600,128.86883,32.785282,0
1237654610142756940,189.14164,65.092315,0
1237654605858996380,151.73648,4.432489,1
1237666215148650663,19.066503,25.786059,0
1237661064941601143,123.251,5.8195273,1
1237660615046791201,168.39377,10.277319,2
1237666215148912684,19.140864,26.314423,2
1237668705156400083,263.01299,7.374536,2
1237661063879786678,150.64089,9.3202914,0
1237668706225620017,253.84328,12.443846,2
1237674601606152499,213.19534,-2.1002036,1
1237650796757516592,147.65778,0.42546506,1
1237655498678075396,234.74428,-1.8021346,0
1237658303280578587,166.84773,58.575191,2
1237661352168259695,176.02682,56.511497,0
1237654879125045388,211.74615,3.4338703,0
1237651752922186263,147.17196,1.1956607,1
1237654875361640576,191.84951,64.317429,0
1237666209801830886,311.74093,2.6332349,2
1237648720144826625,152.19061,-1.0232348,1
1237658205599432878,230.09484,40.966639,1
1237667782273466708,127.20218,12.186902,0
1237648722826625191,146.37291,1.070121,1
1237654600489500880,149.69327,3.4291977,2
1237654605324025925,156.17421,4.3444043,0
1237654606395212029,150.2645,4.7881609,2
1237662503217725670,233.74038,37.643561,1
1237650794609246396,145.76792,-1.074726,1
1237651822176960749,226.16458,3.5263039,0
1237662528991133812,211.16416,12.8153,0
1237661948649668749,198.34189,11.143805,0
1237662498391589088,229.29484,41.517219,2
1237662264863883304,238.47999,6.865946,0
1237661082661618702,47.382846,41.732526,2
1237654670274724395,155.18258,0.01826937,0
1237661064944025965,128.79551,6.8480004,0
1237651537649008668,232.99638,56.955126,0
1237661064408531384,131.99436,7.0913192,0
1237657610730274933,183.99889,56.508252,0
1237655691936792599,214.24245,-2.4401569,1
1237648720145350846,153.34334,-0.87179442,1
1237661416597291040,194.78893,56.338867,0
1237655692477006019,221.92891,-1.9888112,0
1237662504828272673,234.28653,38.740449,1
1237662473688842455,231.41633,38.984923,1
1237654601028010056,153.4647,4.047917,1
1237651752922579170,148.04667,1.1789327,1
1237674655290228935,217.01648,-2.5171625,1
1237655498672439648,221.91859,-2.1733909,1
1237680073394422222,19.524284,25.617549,0
1237661949728719091,210.76597,11.109973,0
1237670960557851318,48.780851,40.802557,2
1237651822173683939,218.73076,3.8419144,0
1237655107301146755,171.53361,58.578267,2
1237648722292244822,152.12012,0.69722898,1
1237661950273126628,228.18835,9.4943861,0
1237654400227606605,172.5689,65.035527,0
1237661418744053807,192.13191,58.15804,0
1237680070712295644,20.135503,24.590723,2
1237648721768546334,182.12319,0.27851078,0
1237661818172473526,196.31753,13.158859,1
1237666300554772645,48.437667,-0.12228,0
1237661386525507701,191.36244,56.73055,0
1237666213538168841,20.5038,25.791013,2
1237662199355408567,223.31186,10.040095,0
1237655499205640396,213.50911,-1.8448492,2
1237666214613942502,20.271422,30.618818,2
1237655493836013789,212.46561,-3.0090357,1
1237657628429452201,115.44972,23.284377,0
1237654604787548353,157.06836,3.9326466,1
1237658303816728663,163.53445,58.475299,0
1237661388146606249,229.6079,48.964498,0
1237661354316595412,179.12849,58.362177,0
1237654669199736992,152.33713,-0.81317135,1
1237659162811957523,242.19865,40.549211,0
1237660669803496245,122.1051,5.4662049,1
1237655691403460876,222.43982,-2.7063755,1
1237661064409579714,134.39266,7.4332483,1
1237648720684646576,158.9373,-0.49022279,0
1237661386532651180,218.51215,51.986988,0
1237663547972649194,117.13297,46.74875,0
1237661064408597399,132.15957,7.1047434,1
1237674654216093908,215.74308,-2.7129466,1
1237662198279504294,218.30863,9.764187,0
1237665098462003341,138.80122,26.230438,0
1237671769609273507,226.38907,58.460612,0
1237667782274711829,130.08049,13.019851,0
1237658303818301472,170.31594,59.520014,2
1237666210876097174,313.01108,2.6242793,2
1237655498131505438,212.70343,-2.6357246,1
1237662498394341635,235.89256,37.885372,1
1237654600492712145,157.02884,3.7339873,1
1237654604787876050,157.85365,3.874595,1
1237671262804836655,123.14324,9.6147352,0
1237662473690415231,235.23354,37.053238,1
1237658302744690700,171.22525,58.695554,2
1237673699668394171,37.81073,-9.098345,0
1237662503753547950,231.44112,39.354502,1
1237680311236886582,20.663212,31.526468,2
1237655498132619532,215.25829,-2.7331583,1
1237662534361284885,239.7163,8.8242929,0
1237668704618742469,261.1404,7.645568,1
1237667783348715572,130.24691,14.063088,0
1237662637981237434,229.21844,11.673756,0
1237667730195284001,124.54769,10.901496,0
1237654606395146359,150.18796,4.8632649,0
1237651799622943024,148.75197,-1.1403718,1
1237654669200261238,153.45691,-0.82084752,1
1237661385996501646,220.57553,50.951764,0
1237655693012697242,219.17357,-1.4882421,1
1237658192145678513,121.57689,28.162167,0
1237654605320683573,148.54681,3.9240211,1
1237657851233632347,151.45715,46.363544,0
1237658492793979009,128.87871,5.7113059,0
1237667730731630799,123.20922,10.975264,0
1237668706225226764,253.14946,12.83662,2
1237654398620991500,193.93744,63.94703,0
1237661069773111986,122.56249,7.15078,0
1237655693547471074,214.45828,-1.151692,1
1237648722310856860,194.6455,0.64229183,0
1237666210875834515,312.56147,3.0016676,2
1237654600492843180,157.28538,3.616653,1
1237661871336521890,205.7416,41.883318,0
1237651538183520349,225.52245,60.759552,0
1237655498134389034,219.25216,-2.5984247,1
1237658204502294631,154.08397,45.549368,0
1237674654216224847,216.10719,-2.8878116,1
1237674653679288691,215.71724,-3.1485391,1
1237651537646321827,223.83688,60.766403,0
1237674649921585790,163.79879,-0.33964733,0
1237655693010403639,213.99181,-1.7237834,1
1237665128006090855,182.31101,34.681383,0
1237660669804478882,124.32672,5.8590964,2
1237655691944722470,232.36226,-2.1133439,0
1237654605858341092,150.29413,4.5260977,1
1237662473689104642,232.0651,38.7964,1
1237661121314488750,49.838787,40.375772,2
1237654670271905831,148.69239,0.0420026,1
1237658304892043360,170.11807,60.386899,2
1237655499206230101,214.84475,-1.7811714,1
1237660669279404223,151.32179,9.7559008,0
1237648720150528258,165.22558,-0.84400074,0
1237657773927104746,124.73306,31.453402,0
1237680314448216121,18.523235,31.214951,2
1237661949736714480,229.04184,8.932541,0
1237661065481552172,130.1973,7.5614171,1
1237670964846002416,134.1399,12.574594,0
1237661817099059709,196.9777,12.391213,1
1237662636375146835,239.15947,8.3453055,0
1237661816023613445,192.96022,11.727984,0
1237661068164989510,128.43064,7.1450594,1
1237648722303975435,178.82371,0.70648277,0
1237658303814893784,156.4665,56.940625,0
1237660669804282399,123.99236,5.8665767,1
1237651067886961057,167.74595,65.216176,0
1237657611266031774,179.39936,56.748442,0
1237674655289835791,216.27843,-2.1637605,1
1237657873796628720,153.12971,44.907548,0
1237667783344980741,122.13222,11.186285,0
1237654606397833538,156.2558,5.0803352,1
1237651065204769092,180.11462,63.887433,0
1237674651002601504,180.34685,0.4745465,0
1237648703515787423,211.79414,-0.82090636,0
1237661210974683364,227.6851,40.960874,1
1237661064948744592,139.54468,8.7176513,0
1237655107838148746,171.72201,58.9384,2
1237674654216159408,215.89747,-2.7577861,0
1237661386001023038,233.21504,45.172652,0
1237666228591395742,312.63427,3.1988977,2
1237648722827083960,147.45678,1.0925697,1
1237654604249563338,154.62088,3.2903175,1
1237654949448777936,235.17955,57.367253,0
1237648705121222930,199.97104,0.5069658,0
1237661387610456223,231.33703,47.80485,0
1237655128760910092,237.31245,51.570525,0
1237664834849276520,120.97403,17.192731,0
1237655108374954015,171.32555,59.436751,2
1237655499213111723,230.66547,-1.3677523,0
1237657610728046718,174.95809,56.108965,0
